day,portfolio_value,raw_reward,risk_adjusted_reward,volatility_metric,risk_penalty
157,1049249.217247368,0.39765618902434363,0.11440693550964526,2.8324925351469834,0.2832492535146984
158,1048234.870936272,-0.10143463110961021,-0.3821022166435415,2.8066758553393125,0.2806675855339313
159,1047034.6900856517,-0.12001808506202652,-0.3961217209829282,2.761036359209016,0.27610363592090165
160,1050424.4240682472,0.33897339825954986,0.06518848073054073,2.737849175290091,0.27378491752900913
161,1031781.1912052615,-1.8643232862985695,-2.1431171024738833,2.7879381617531385,0.27879381617531385
162,1041214.3203425563,0.9433129137294833,0.6653854337106299,2.7792748001885346,0.2779274800188535
163,1049626.6877240317,0.8412367381475401,0.5670770986838229,2.7415963946371713,0.27415963946371713
164,1057279.956670315,0.7653268946283265,0.49244454345557825,2.728823511727482,0.2728823511727482
165,1061741.9976725085,0.4462041002193466,0.17880464048917533,2.6739945973017125,0.26739945973017126
166,1052193.9881153149,-0.9548009557193611,-1.2212176157946362,2.6641666007527514,0.26641666007527515
167,1055462.1834747547,0.3268195359439822,0.061771145421205764,2.6504839052277642,0.26504839052277646
168,1051810.6398302806,-0.3651543644474121,-0.630056030788271,2.649016663408589,0.26490166634085893
169,1042452.8809782489,-0.9357758852031665,-1.1998383308297047,2.6406244562653827,0.2640624456265383
170,1042133.9597883761,-0.03189211898727808,-0.2969088714222057,2.650167524349276,0.2650167524349276
171,1039747.2810733188,-0.23866787150573218,-0.49875663297856754,2.6008876147283533,0.26008876147283533
172,1041545.8520559276,0.17985709826088278,-0.0797294307290359,2.5958652898991867,0.2595865289899187
173,1037173.1889130557,-0.43726631428719265,-0.700372188393918,2.6310587410672537,0.26310587410672537
174,1034456.8648330291,-0.27163240800265925,-0.533482418542897,2.6185001054023775,0.26185001054023777
175,1043533.20736385,0.9076342530820869,0.6460076778503823,2.6162657523170463,0.26162657523170463
176,1032985.9457751182,-1.0547261588731782,-1.3173290722179911,2.62602913344813,0.262602913344813
177,1025393.3205719093,-0.7592625203208881,-1.0186556390903894,2.5939311876950124,0.2593931187695013
178,1021022.7145851481,-0.43706059867611624,-0.6952617581965518,2.582011595204355,0.25820115952043554
179,1013750.7283791202,-0.7271986206027913,-0.9899901070304962,2.6279148642770487,0.2627914864277049
180,1004217.2782303279,-0.9533450148792356,-1.2198093193455672,2.6646430446633156,0.26646430446633157
181,999423.4468757289,-0.4793831354598981,-0.7426252124673345,2.6324207700743645,0.26324207700743646
182,1001928.6118018344,0.2505164926105528,-0.007761640861822627,2.5827813347237543,0.25827813347237544
183,989230.5054415553,-1.269810636027914,-1.5270484265868531,2.572377905589391,0.2572377905589391
184,987292.3505149845,-0.1938154926570831,-0.45114757470947936,2.573320820523963,0.25733208205239627
185,984029.9826854842,-0.32623678295002323,-0.5842755312528494,2.5803874830282614,0.25803874830282614
186,984232.1672136578,0.020218452817352954,-0.2413714854982859,2.6158993831563886,0.26158993831563887
187,979908.1861795887,-0.43239810340690893,-0.6970381932448328,2.6464008983792384,0.26464008983792386
188,969396.627762419,-1.051155841716961,-1.3194339223405078,2.682780806235468,0.2682780806235468
189,970048.8908413089,0.06522630788898096,-0.20189460156902836,2.671209094580093,0.2671209094580093
190,969685.4164218925,-0.03634744194163941,-0.30298747735639514,2.666400354147557,0.2666400354147557
191,977198.8240806316,0.7513407658739132,0.47549299366342684,2.7584777221048635,0.27584777221048634
192,982843.4086113323,0.5644584530700697,0.2884935207764603,2.759649322936094,0.2759649322936094
193,993106.5700826687,1.0263161471336382,0.7546054269743305,2.7171072015930755,0.2717107201593076
194,995793.7046733974,0.2687134590728674,-0.001845056701623271,2.7055851577449066,0.2705585157744907
195,985903.64045303,-0.989006422036735,-1.2598152999160033,2.708088778792683,0.2708088778792683
196,978153.9935681728,-0.7749646884857212,-1.0519516337014543,2.769869452157331,0.27698694521573314
197,987211.7113419689,0.905771777379606,0.6285895766734166,2.7718220070618944,0.27718220070618943
